ID_CI,NTRA_CI,FHA_DE_INI,HRA_DE_INI,ID_TEXP,RMEN_DE_HCHOS
985,FG-UIFERV/405/2025,2025-05-10,15:50:00,1,"REFIERE EL DENUNCIANTE MANIFIESTO QUE LE EN FECHA JUEVES OCHO DE MAYO DEL AÑO DOS MIL VEINTICINCO, SIENDO APROXIMADAMENTE LAS 21:00 HORAS MIENTRAS CONDUCÍA MI VEHÍCULO MARCA VOLVO, MODELO 2016, VIN YVIFS41C8G2406623, TIPO AUTOMOVIL, COLOR EXTERIOR MAGIC BLUE, COLOR INTERIOR GRIS OSCURO, S60 SPORT T4, NUMERO DE MOTOR 1469520  EN AUTOPISTA TEJOCOTAL, TLAXCO, TLAXCALA KILÓMETRO 73, NOTO COMO UNA CAMIONETA NEGRA PRENDE CÓDIGOS ROJOS Y AZUL, CERRÁNDOME EL PASO PASANDO LA CASETA, BAJAN DOS MASCULINOS, DEL CUAL SOLO RECUERDO A UNO DE ELLOS QUE MEDIA APROXIMADAMENTE UN METRO CON SETENTA Y CINCO CENTÍMETROS DE ALTURA, TEZ MORENA, CARA REDONDA, CEJAS POBLADAS, OJOS GRANDES COLOR CAFÉS, NARIZ CHATA, VESTÍA DE COLOR NEGRO CON ROPA TÁCTICA, ME APUNTO CON ARMA DE FUEGO EN MI CABEZA DEL LADO IZQUIERDO ME DIJO “A VER HIJO DE TU PUTA MADRE DAME EL EFECTIVO, TODO LO QUE TRAIGAS, CALLA A TU PUTO PERRO O LO LLENO DE BALAZOS, BÁJATE”, CUANDO ME DEJARON LIBRE REALIZO LA LLAMADA AL SERVICIO DE EMERGENCIA 911 PARA REPORTAR EL ROBO DE VEHÍCULO, PROPORCIONÁNDOLE EL NÚMERO DE FOLIO PUE250043509; AGREGANDO QUE EL MONTO TOTAL DE LO ROBADO ASCIENDE APROXIMADAMENTE A LA CANTIDAD TOTAL $370,172,41 (TRESCIENTOS SETENTA MIL CIENTO SETENTA Y DOS PESOS 14/100 MN)"
986,FG-UIFERV/408/2025,2025-05-11,19:50:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA DE HOY ONCE DE MAYO DE DOS MIL VEINTICINCO, SIENDO APROXIMADAMENTE LAS DOCE HORAS CON CERO  MINUTOS, LLEGUE A LABORAR A LA EMPRESA CHEDRAUI, LA CUAL ESTA UBICADA EN LA PLAZA APIZACO, CARRETERA A HUAMANTLA KILÓMETRO 2407, LA CIÉNEGA, MUNICIPIO DE APIZACO, ESTADO DE TLAXCALA, DEJANDO MI MOTOCICLETA MARCA BAJAJ, TIPO PULSAR N160 UG, CILINDRAJE 160 CC, AÑO 2025, COLOR NEGRA, CON NÚMERO DE MOTOR PDXCRG75936, CON NÚMERO DE SERIE MD2B54DX5SCG00987, SIN PLACA DE CIRCULACIÓN, EL CUAL TIENE UN VALOR APROXIMADO DE $50,000.00 PESOS, QUE EN SU MOMENTO ACREDITARE MI DICHO, Y SIENDO APROXIMADAMENTE LAS QUINCE HORAS CON CUARENTA MINUTOS, A TIRAR LA BASURA, ME PERCATO QUE NO SE ENCONTRABA MI MOTOCICLETA A DONDE LA HABIA DEJADO ESTACIONADA, FUI AL DEPARTAMENTO DE PREVENCIÓN A NOTIFICAR LO SUCEDIDO, ME DIJERON QUE MARCARA AL 911 EN DONDE ME DIERON EL FOLIO 250511171. EL MONTO DE LO ROBADO A ASCIENDE A LA CANTIDAD DE $50,000.00 (CINCUENTA MIL PESOS CERO CENTAVOS M/N)."
987,FG-UITLAXD-2/119/2025,2025-05-11,12:20:00,1,"EL INDICIADO ENTRA A UN DOMICILIO SIN LA AUTORIZACIÓN DE LOS PROPIETARIOS Y LA DUEÑA DE DCIHO DOMICILIO LO OBSERVA EN EL INTERIOR DE SU DOMICILIO A LO CUAL SALE CERRANDO LA ENTRADA Y DEJA ADENTRO DEL DOMICILIO A DICHO MASCULINO Y LE HACE ENTREGA A LOS POLICÍAS PARA SU DETENCION."
988,FG-UIFERV/407/2025,2025-05-11,10:30:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA DE AYER ACUDIÓ A UN BAILE CON SU ESPOSA DE NOMBRE MARIBEL TECOCOATZI GARCÍA, SIENDO APROXIMADAMENTE LAS VEINTIDÓS HORAS CON TREINTA MINUTOS LLEGARON A CALLE 15 DE SEPTIEMBRE, SANTA CRUZ QUILEHTLA, ESTADO DE TLAXCALA (COMO REFERENCIA FRENTE A LA IGLESIA), A BORDO DE LA UNIDAD VEHICULAR MARCA: VOLKSWAGEN, TIPO: GOLF, COLOR: AZUL, MODELO: 1992, NIV: 1GNM918480, NÚMERO DE MOTOR: NW096150, CHASIS NÚMERO: 1GNM918480, CON NÚMERO DE PLACAS XWS-835-C PARTICULARES DEL ESTADO DE TLAXCALA, DEJÓ EL VEHÍCULO ESTACIONADO EN LA UBICACIÓN ANTES REFERIDA, Y SIENDO LAS TRES DE LA MAÑANA REGRESARON AL LUGAR DONDE ESTABA ESTACIONADA LA UNIDAD, SE PERCATÓ DE QUE YA NO SE ENCONTRABA EN EL LUGAR, REALIZÓ UNA LLAMADA AL 911, DONDE LE PROPORCIONARON EL NÚMERO DE  FOLIO 2505110415, SIENDO EL MONTO DE LO ROBADO POR LA CANTIDAD DE CUARENTA MIL PESOS APROXIMADAMENTE."
989,C.I.UI.FEF/03/2025,2025-05-11,08:10:00,1,"SE RECIBE LLAMADA TELEFÓNICA DEL OFICIAL DE LA POLICÍA DE INVESTIGACIÓN COMISIONADO AL SERVICIO DE EMERGENCIAS 911, QUIEN A SU VEZ ES NOTIFICADO POR PARTE DEL OFICIAL MONCLAVIO MEZA MUÑOZ DE LA POLICÍA MUNICIPAL DE TENANCINGO TLAXCALA QUIÉN HACE DE CONOCIMIENTO DEL HALLAZGO DEL CADÁVER DE UNA PERSONA DEL SEXO FEMENINO EN CALIDAD DE DESCONOCIDA  DE APROXIMADAMENTE 30 A 35 AÑOS EDAD, LOCALIZADA SOBRE CAMINO DE TERRACERIA,  CONTINUACIÓN A  CALLE 3 DE MAYO, BARRIO DE SAN COSME, MUNICIPIO DE SAN PABLO DEL MONTE, TLAXCALA, COMO REFERENCIA A LA ALTURA DE LA NAVE INDUSTRIAL, EL CUAL SE ENCUENTRA EN POSICIÓN DECÚBITO LATERAL IZQUIERDO, MISMO QUE PRESENTA HUELLAS DE ESTRANGULAMIENTO Y PRESENTA UNA CUENDA EN EL CUELLO, DICHO CADÁVER SE ENCUENTRA VESTIDA Y CALZADA CON UNA CHAMARRA BLANCA, PANTALÓN NEGRO Y BOTAS NEGRAS."
990,FG-UITLAXD-3/120/2025,2025-05-11,16:30:00,1,"AL ESTAR DE RECORRIDO LOS ELEMENTOS SON DETENIDOS POR UNA PERSONA DEL SEXO MASCULINO QUE SE ENCONTRABAN EN HECHO DE TRANSITO DONDE UNA MOTOCICLETA PERDIÓ EL CONTROL Y AVENTÓ A UNA FEMENINA QUE SE ENCONTRABAN EN UN COMERCIO DE COMIDA  "
991,FG-UIIXT-I/033/2025,2025-05-12,12:20:00,1,"REFIERE EL DENUNCIANTE QUE AL LLEGAR A SU DOMICILIO SE PERCAT QUE ENTRARON A ROBAR"
992,FG-UIHOM-N/013/2025,2025-05-12,22:18:00,1,"SE RECIBE LLAMADA TELEFÓNICA POR PARTE DEL OFICIAL DE LA POLICÍA DE INVESTIGACIÓN COMISIONADO AL SERVICIO DE EMERGENCIAS 911, QUIEN A SU VEZ ES NOTIFICADO POR PARTE DE LA POLICÍA MUNICIPAL DE CALPULALPAN, TLAXCALA, QUE ENTRE CALLE MÉXICO, COLONIA SAN RAFAEL, CALPULALPAN, TLAXCALA, EN LAS  COORDENADAS 19.5928910, -98.5663711 COMO REFERENCIA A UNA CUADRA DEL SALÓN SOCIAL ""CLUB DE LEONES"", SE LOCALIZAN A DOS PERSONAS DEL GÉNERO MASCULINO QUIENES EN VIDA RESPONDÍAN A LOS NOMBRES DE FREDY ORDAZ GONZÁLEZ, 23 AÑOS DE EDAD Y JESÚS ALBERTO ROLDÁN ÁVILA, 23 AÑOS DE EDAD, APROXIMADAMENTE, MISMOS QUE PRESENTAN IMPACTOS POR ARMA DE FUEGO, Y YA NO CUENTAN CON SIGNOS VITALES."
993,"FG.UI.CALP- I/41/2025",2025-05-12,14:30:00,1,"CUANDO REGRESA A SU DOMICILIO SE DA CUENTA QUE TDO ESTA EN DESORDEN Y LE FALTA COSAS"
994,FG-UITLAXD-1/121/2025,2025-05-12,18:30:00,1,"JUNTO A UNA CAMIONETA SE ENCIONTRABAN UNAS PERSONAS DE LAS CUALES UNA DE ELLAS TENIA EN SUS MANOS UN OBJETO COLOR GRIS CON APARIENCIA DE ARMA DE FUEGO"
995,FG-UITLAX-I/109/2025,2025-05-12,18:00:00,1,"QUE INGRESARON A SU DOMICILIO LLEVANDOSE OBJETOS DE VALOR"
996,FG-UIFERV/409/2025,2025-05-12,12:00:00,1,"REFIERE EL DENUNCIANTE QUE A LA CIRCULAR ABORDO DE LA UNIDAD CAMIONETA MARCA MAZDA, TIPO CX 5 I T/A, MODELO 2014, COLOR ROJO ESCARLATA, NÚMERO DE MOTOR PE 30594023, NÚMERO DE SERIE JM3KE2B75E0407200, NÚMERO DE PLACAS MRT272B PARTICULARES DEL ESTADO DE MEXICO, 2 MASCULINOS ARMADOS LO DESAPODERAN DE LA UNIDAD. FOLIO:2505110770. VALOR APROXIMADO DE LA UNIDAD $ 299,000.00."
997,FG-UITLAX-I/108/2025,2025-05-12,15:00:00,1,"AL IR CAMINANDO FUE DETENIUDO POR DOS PERSONAS Y LE QUITAN SUS PERTENENCIAS"
998,FG-UITLAXD-2/122/2025,2025-05-12,22:00:00,1,"SUCEDE UN ACCIDENTE DE TRANSITO DONDE EXIET UNA PERSONA SIN SIGNOS VITALKES"
999,"FG-AIFEPDNL/70/2025 ",2025-05-12,23:00:00,1,"REFIERE LA DENUNCIANTE QUE SU HIJO CONSUME DROGAS Y TOMA ALCOHOL, EL DIA DE LOS HECHOS FUE A SU CASA DESPUES DE IR A TRABAJAR DE ALBAÑIL PIDIO 200 PESOS Y SE SALIO DEL DOMICILIO Y YA NO REGRESO NI SE PRESENTO A TRABAJAR"
1000,"FG-AIFEPDNL/71/2025 ",2025-05-12,19:10:00,1,"EL DIA DE LOS HECHOS ACUDIO A REALIZAR UN RETIRO DE DINERO A TIENDA COOPEL EN SANTA ANA CHIAUTEMAPN, AL SALIR LE LLAMA A SU ESPOSO POR TELEFONO QUIEN SE ECNONTRABA EN mEXICO, LE DICE QUE NOTA QUE DOS TIPOS LA IBAN SIGUIENDO, LE DIJO A SU ESPOSO EN LLAMADA TELEFONICA Y POSTERIORMENTE, SE PERDIO CONTACTO CON LA VICTIMA. "
1001,FG-UIAPIZ-D-2/110/2025,2025-05-13,16:15:00,1,"SE PONE A DISPOCION A PERSONA "
1002,FG-UIFERV/413/2025,2025-05-13,18:00:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA DOCE DE MAYO DEL DOS MIL VEINTICINCO, SIENDO APROXIMADAMENTE LAS CATORCE HORAS, ESTACIONO SU VEHÍCULO MARCA VOLKSWAGEN, TIPO CORDOBA, COLOR GRIS TRACK, CON NÚMERO DE SERIE VSSHK46L59R041804, CON NÚMERO DE MOTOR BBX057504, MODELO 2009, CON PLACAS DE CIRCULACIÓN R85ACZ DEL DISTRITO FEDERAL, SOBRE CALLE 2 DE ABRIL ESQUINA CON AVENIDA 20 DE NOVIEMBRE, COLONIA CENTRO, APIZACO, TLAXCALA, COMO REFERENCIA A UN COSTADO DE LA TIENDA DE ABARROTES DENOMINADA CASA JENNI Y SE DIRIGE A LA TIENDA DEPARTAMENTAL COPPEL; POSTERIOR A ELLO, SIENDO APROXIMADAMENTE LAS CATORCE HORAS CON TREINTA MINUTOS, SE DIRIGE AL LUGAR DONDE DEJO ESTACIONADO EL VEHÍCULO, Y AL IR LLEGANDO SE PERCATA QUE SU UNIDAD NO SE ENCONTRABA EN EL LUGAR DONDE LA HABIA DEJA ESTACIONADO, REALIZA LA LLAMADA AL SERVICIO DE EMERGENCIA 911 PARA REPORTAR EL ROBO DE VEHÍCULO, PROPORCIONÁNDOLE EL NÚMERO DE FOLIO 2505121991;"
1003,FG-UIAPIZ-D-1/109/2025,2025-05-13,16:15:00,1,"QUE EL DÍA DE HOY 13 DE MAYO SE ENCONTRABAN LOS ELEMENTOS POLICIACOS REALIZANDO SU SERVICIO DE VIGILANCIA CUANDO RECIBEN UN REPORTE POR UN TELÉFONO PARTICULAR QUIEN ES UN MASCULINO MISMO QUIEN REFIERE SER EL GERENTE DE LA EMPRESA “ LAS CERVEZAS DEL ALTIPLANO “Y QUE MARCA PARA PEDIR APOYO YA QUE TIENE RETENIDO AL VIGILANTE DEL ESTABLECIMIENTO QUIEN SE ENCONTRABA ROMPIENDO EL CRISTAL DONDE SE ENCONTRABA UNA CA FUERTE POR LO QUE SE PROCEDE AL ARRIBO Y A MATERIALIZAR LA DETENCIÓN DEL VIGILANTE."
1004,FG-UIFERV/412/2025,2025-05-13,15:10:00,1,"REFIERE LA DENUNCIANTE QUE ESTACIONA SU CAMIONETA MARCA NISSAN, DOBLE CABINA LUJO, MODELO: 2003, COLOR BLANCO, CON NÚMERO DE SERIE: 3N6CD13S73K047573, MOTOR: KA24-107311A, CON PLACAS DE CIRCULACIÓN: WZ-0282-D, PARTICULARES DEL ESTADO DE TLAXCALA EN EL ESTACIONAMIENTO DE LA TIENDA COMERCIAL CHEDRAUI, Y POSTERIORMENTE SE TRASLADA A LA TIENDA DE MERCANCÍA DE ASIA, Y AL REGRESAR SE PERCATA QUE SU UNIDAD YA NO SE ENCONTRABA DONDE LA DEJO ESTACIONADA. FOLIO 911- 2505131462."
1005,FG-UIAPIZ-D-2/107/2025,2025-05-13,03:00:00,1,"NOS PERCATAMOS MEDIANTE NUESTRO SENTIDO VISUAL DE UNA PERSONA DEL GÉNERO FEMENINO CON VESTIMENTA SUÉTER DE COLOR AZUL CON FRANJA AMARILLA, MAYON DE COLOR NEGRO Y TENIS DE COLOR BLANCO, SALE CORRIENDO DE UN ESTABLECIMIENTO CON RAZÓN SOCIAL VIVE EL ESTILO, AL MISMO QUE SOLICITABA AYUDA, POR LO QUE DE INMEDIATO NOS  APROXIMAMOS A LA PERSONA DEL GÉNERO FEMENINO, QUIEN POR SUS GENERALES DIJO LLAMARSE  FERNANDA CAMPOS LEÓN DE 20 AÑOS DE EDAD, CON DOMICILIO EN CALLE EL CONVENTO NÚMERO 248, FRACCIONAMIENTO CUAMANCO, PERTENECIENTE AL MUNICIPIO DE HUAMANTLA TLAXCALA, MISMA QUE ARGUMENTO QUE LA PERSONA DEL GÉNERO MASCULINO CON VESTIMENTA PLAYERA DE COLOR GRIS, PANTALÓN DE MEZCLILLA COLOR AZUL Y TENIS DE COLOR NEGRO, QUE IBA CORRIENDO METROS MÁS ADELANTE SOBRE LA MISMA CALLE GUERRERO, HABÍA INGRESADO A SU ESTABLECIMIENTO A ROBAR, POR LO ANTES REFERIDO PROCEDEMOS A DARLE SEGUIMIENTO SIN PERDERLO DE VISTA, DÁNDOLE ALCANCE SOBRE CALLE GUERRERO ENTRE CALLE JOSEFA ORTIZ DE DOMÍNGUEZ Y CALLE FELIPE SANTIAGO XICOHTENCATL, COLONIA CENTRO, PERTENECIENTE AL MUNICIPIO DE HUAMANTLA, TLAXCALA., CUYAS COORDENADAS GEOGRÁFICAS SON:   19.319860,-92.926142, EN DONDE EL SUSCRITO POLICÍA BONILLA GARCÍA JOSÉ DE JESÚS, PROCEDE A DESCENDER DE LA UNIDAD OFICIAL MH-1523, IDENTIFICÁNDOSE COMO ELEMENTO ADSCRITO Y ACTIVO A LA DIRECCIÓN DE SEGURIDAD PUBLICA, TRANSITO Y PROTECCIÓN CIVIL MUNICIPAL HACIÉNDOLE SABER A LA PERSONA "
1006,FG-UITLAXD-3/123/2025,2025-05-13,01:00:00,1,"REFIEREN LOS ELEMENTOS APREHENSORES QUE AL ENCONTRARNOS REALIZANDO NUESTRAS FUNCIONES DE SEGURIDAD Y VIGILANCIA, MOMENTO EN EL QUE SE NOS ACERCA UNA PERSONA DEL GÉNERO FEMENINO QUIEN OMITE A PROPORCIONAR SUS DATOS GENERALES POR TEMOR A REPRESALIAS, LA CUAL NOS INFORMA QUE EN LA TIENDA QUE SE ENCUENTRA A UN COSTADO DEL PARQUE DEL BARRIO DE SANTIAGO, ENTRARON DOS PERSONAS DEL GÉNERO MASCULINO QUE UNO DE ELLOS TIENE ACENTO “COLOMBIANO”, POR LO QUE DE MANERA INMEDIATA NOS ACERCAMOS AL LUGAR PARA BRINDAR EL APOYO PERTINENTE, PERCATÁNDONOS QUE SE ENCUENTRA ESTACIONADA UNA MOTOCICLETA MARCA BAJAJ COLOR BLANCO CON PLACAS DE CIRCULACION 54TJV3 DEL ESTADO DE PUEBLA, MOMENTO EN EL QUE SALEN DE LA TIENDA DOS PERSONAS DEL GÉNERO MASCULINO, MOMENTO EN EL QUE SE LES INFORMA QUE SE RECIBIÓ UN REPORTE CIUDADANO ANÓNIMO, MOMENTO EN EL QUE SE ACERCA UNA PERSONA DEL GÉNERO FEMENINO QUIEN HACE MENCIÓN QUE LOS DEJÁRAMOS IR YA QUE NO HICIERON NADA MAL MENCIONANDO “SOLO VINIERON A COBRARME UN PRÉSTAMO”, POR LO QUE AMBOS HACEN MENCIÓN QUE SON COBRADORES, MENCIONANDO LA PERSONA DEL GÉNERO MASCULINO AMBOS MASCULINOS HACEN MENCIÓN “YA POLI, CUANTO PARA QUE NOS DEJE IR”, MISMO QUE AMBAS PERSONAS SACAN DE SUS BOLSAS DINERO EN EFECTIVO DE DIFERENTES DENOMINACIONES MENCIONANDO LA PERSONA DEL GÉNERO MASCULINO “HAGAN PARO POLIS, DÉJENOS IR, NO NOS LLEVEN DETENIDOS Y A CAMBIO TOME ESTOS TRES MIL QUINIENTOS PESOS”, “LES ENTREGO LA CANTIDAD DE MIL QUINIENTOS PESOS Y YA HAY QUE MUERA, DÉJENOS IR, NO NOS LLEVEN DETENIDOS”, POR LO QUE AL ESTAR ANTE LA PRESENCIA DE UN HECHO POSIBLEMENTE CONSTITUTIVO DEL DELITO. . SON DETENIDOS Y PUESTOS A DISPOSICIÓN Y QUIEN REFIRIEREN "
1007,FG-UIAPIZ-D-3/108/2025,2025-05-13,15:00:00,1,"QUE EL DÍA DE HOY 13 DE MAYO SE ENCONTRABAN LOS ELEMENTOS POLICIACOS REALIZANDO SU SERVICIO DE VIGILANCIA CUANDO VISUALIZAN UN ACCIDENTE SOBRE CARRETERA MENA-CIUDAD INDUSTRIAL XICOHTENCATL SIN NÚMERO, TETLA DE LA SOLIDARIDAD, TLAXCALA. CON SENTIDO A LA COMUNIDAD DE PLAN DE AYALA, COMO REFERENCIA A LA ALTURA DEL ENTRONQUE AL BLVD. EMILIO SANCHEZ  PIEDRAS A CUARENTA METROS DEL ESTABLECIMIENTO DENOMINADO PICCOLA ITALIA CIX 1, POR LO QUE ANTE EL SEÑALAMIENTO DE AMBOS CONDOCUTORES COMO LOS OCASIONANTES DEL HECHO DE TRANSITO ENTRE UNA MOTOCICLETA Y UN VEHÍCULO MARCA NISSAN SUB MARCA MARCH, PROCEDEN A SU DETENCIÓN MATERIAL"
1008,FG-UIFERV/411/2025,2025-05-13,10:30:00,1,"REFIERE EL DENUNCIANTE QUE TRABAJA COMO CONDUCTOR EN LA PLATAFORMA DE DIDI, AL PRESTAR SU SERVICIO EN SU VEHÍCULO MARCA VOLKSWAGEN, VENTO, AÑO 2020, COLOR BEIGE TITANIO METÁLICO, CON NÚMERO DE SERIE: MEX5G2608LT030331, MOTOR: CLS739648, CON PLACAS DE CIRCULACIÓN: XWN-718-D, PARTICULARES DEL ESTADO DE TLAXCALA INICIA UN VIAJE PARA TRES HOMBRES Y UNA MUJER, MISMOS QUE EN EL TRAYECTO, DOS DE ELLOS LE APUNTAN CON ARMA DE FUEGO, LO AMENAZAN PARA DESAPODERARLO DE SU UNIDAD Y SUS PERTENENCIAS, MINUTOS DESPUÉS LO DEJAN ABANDONANDO EN UN CERRO CON LAS MANOS ATADAS Y LA CABEZA CUBIERTA, LOGRANDO LIBERARSE PARA DESPUÉS CAMINAR Y PEDIR AYUDA. FOLIO 911- 2505130223."
1009,FG-UITLAXD-1/124/2025,2025-05-13,13:00:00,1,"EL INDICIADO INGRESO A LA AGENCIA DE MODELORAMA TLAXCALA, Y AL ESTAR EN EL INTERIOR SE DIRIGIÓ A LA  OFICINA EN DONDE SE ENCONTRABAN UNAS CAJAS FUERTES, LUGAR EN DONDE SE GUARDA EL DINERO DE LA VENTA, PROCEDIENDO A ABRIRLAS CON UN PICO, MOMENTO QUE ES SORPRENDIDO POR PERSONAL DE DICHO MODELORAMA, QUIEN REALIZA EL LLAMADO AL 911 SOLICITANDO AYUDA PARA DETENER A LA PERSONA, MOTIVO POR EL CUAL AL LLEGAR LOS ELEMENTOS APREHENSORES ES DETENIDO, PERSONA QUE DIJO LLAMARSE: JOSE MANUEL CUATEPITZI MARTINEZ."
1010,FG-UIFERV/410/2025,2025-05-13,02:30:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA DOCE DE MAYO DE DOS MIL VEINTICINCO, APROXIMADAMENTE A LAS VEINTITRÉS HORAS, RECIBIÓ UNA LLAMADA DE SU HERMANO RICARDO SÁNCHEZ LUNA QUIEN LE DIJO AL DENUNCIANTE QUE LE HABÍAN ROBADO LA MOTOCICLETA MARCA ITALIKA, MODELO VORT-X, CON NÚMERO DE SERIE LRPK5ELHXNE002561, CON NÚMERO DE MOTOR RW170FML2200000998, MODELO 2022, CON PLACAS DE CIRCULACIÓN 95XUG3 PARTICULARES DEL ESTADO DE TLAXCALA,  PROPIEDAD, POR LO QUE EN ESE MOMENTO SE DIRIGIÓ A VERLO A LA CASA DE SU PAREJA, AL LLEGAR SU HERMANO RICARDO SÁNCHEZ LUNA LE COMENTÓ QUE LE HABÍAN ROBADO LA MOTOCICLETA A SU AMIGO MENOR DE EDAD DE INICIALES D.O.E.C. DE DIECISIETE AÑOS DE EDAD, QUE EL ROBO HABÍA SIDO POR EL RETORNO QUE SE ENCUENTRA POR LA “Y”, MUNICIPIO DE YAUHQUEMEHCAN, TLAXCALA, POR LO QUE MARCÓ AL 911 PARA REALIZAR EL REPORTE DEL ROBO DE LA MOTOCICLETA EN DONDE LE DIERON EL FOLIO NÚMERO 2505122969. POR LO QUE EL MONTO TOTAL DE LO ROBADO ASCIENDE A LA CANTIDAD DE $22,000.00 (TREINTA Y DOS MIL PESOS CERO CENTAVOS M/N)."
1011,"FG-AIFEPDNL/72/2025 ",2025-05-13,11:30:00,1,"REFIERE LA DENUNCIANTE QUE EL DÍA DE LOS HECHOS SU HIJA SALI DE LA ESCUELA DE ESTILISMO  A LAS VEINTE HORAS CON TREINTA MINUTOS Y LE ENVIO MENSAJE DICIENEOLE QUE YA ESTABA EN LA COMBI RUMBO A SU CASA, PERO NO LLEGO Y A LAS 21:30 PERDIO COMUNICACIÓN CON ELLA. LA VICTIMA FUE LOCALIZADA EN BUENAS CONDICIONES DE SALUD EN COMPAÑIA DE SU PAREJA EN EL ESTADO DE SAN LUIS POTOSI. "
1012,"FG-UI HUAM-016/2025",2025-05-14,09:00:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA DE AYER TRECE DE MAYO DEL DOS MIL VEINTICINCO AL SER APROXIMADAMENTE LAS DOCE HORAS AL LLEGAR A MI DOMICILIO UBICADO EN CALLE BENEMÉRITA DE AMÉRICAS NÚMERO 101, B FRACCIONAMIENTO LA PALMA, HUAMANTLA, TLAXCALA.  POR LO QUE AL LLEGAR  AL DOMICILIO OBSERVO COMO ES QUE LAS COSAS EN MI DOMICILIO SE ENCONTRABAN REVUELTAS, POR LO QUE OBSERVO QUE HAY UNA PANTALLA EN LA ENTRADA DEL COMEDOR MISMA PANTALLA QUE SE ENCONTRABA EN UNA RECAMARA DE LA SEGUNDA RECAMARA, ES ENTONCES QUE PROCEDO A ACUDIR A TODAS LAS HABITACIONES OBSERVANDO QUE EN CADA UNO DE LAS DOS RECAMARAS HABÍA HUELLAS DE BUSQUEDA Y COSAS REVUELTAS, PERCATÁNDOME QUE HACÍA FALTA TRES RELOJ DE PULSO, UNA LAPTON GHIA, DE COLOR NEGRO, MISMA QUE SE ENCONTRABA EN UNA MOCHILA Y QUE DENTRO DE ESTA SE ENCONTRABA LA DOCUMENTACIÓN ORIGINAL DEL VEHÍCULO  VOLKSWAGEN GOL  CON NIV: 9BWAB45U3KT077826, MOTOR CFZT91510, PLACAS XUR-357-A, TALES COMO LA FACTURA ORIGINAL, ASÍ COMO DOCUMENTOS PERSONALES MÍOS, YA  QUE IBA A REALIZAR CAMBIO DE PROPIETARIO, ASÍ COMO ALGUNAS COPIAS A MI NOMBRE, CURP, Y ALGUNAS OTROS DOCUMENTOS ASÍ COMO UNA CAJITA DE COLOR TRANSPARENTE MISMA QUE RESGUARDABA VARIAS JOYAS DE PLATA DE MI ESPOSA, ASÍ MISMO ME PERCATE QUE FALTABAN UNA CAJITA DE COLOR BLANCO MISMA QUE EN SU INTERIOR CONTENÍA UNA CAJA DE MADERA Y QUE ESTA TENIA ALGUNOS PINES DE PREMIACIÓN Y DE ANTIGÜEDAD TALES COMO RECONOCIMIENTO DE MI LUGAR DE TRABAJO ESTO DE BANCO AZTECA, ASÍ MISMO ME PERCATE QUE TAMBIÉN SE HABÍAN LLEVADO DOS CELULARES UNO DE LA MARCA ZTE COLOR ROJO SIN CHIP,  DE FUNDA DE SILICON Y ESTAMPILLA POR LA PARTE DE ATRÁS, Y OTRO CELULAR  SAMSUNG GALAXY, AGREGANDO QUE EL MONTO DE LO ROBADO ASCIENDE A LA CANTIDAD DE $20,000 PESOS"
